id,sentiment
1024156542751461384,1
1024156542998855680,1
1024156543502221312,1
1024156543766409216,1
1024156544370278400,-1
1024156544412393477,0
1024156544659857408,0
1024156544898805765,-1
1024156545028968448,-1
1024156545951485953,1
1024156545372827649,-1
1024156546664677376,1
1024156546840887296,-1
1024156547021238273,-1
1024156546626936833,0
1024156548698914817,1
1024156548833206272,-1
1024156549047046146,0
1024156548946427906,0
1024156549810290688,-1
1024156549533429760,-1
1024156550062071808,-1
1024156550380834816,-1
1024156550699474946,-1
1024156551613956097,1
1024156552658223104,-1
1024156553795063808,-1
1024156554348691456,1
1024156554189328384,0
1024156554780725253,-1
1024156556491874304,1
1024156556491927557,-1
1024156556827480064,-1
1024156556630392832,-1
1024156555912986624,0
1024156557246963714,0
1024156557859147776,0
1024156557993549829,-1
1024156558689751041,-1
1024156559285219328,1
1024156559725744130,-1
1024156560480772097,1
1024156561164382208,1
1024156561705455616,0
1024156561508327426,1
1024156561923485696,1
1024156564012167168,1
1024156564456988672,-1
1024156564431749121,-1
1024156564473741312,-1
1024156564863836165,-1
1024156565203431424,-1
1024156565232705541,-1
1024156565803343874,-1
1024156565895630848,-1
1024156565920772097,-1
1024156566511992832,1
1024156566822563840,1
1024156566675697664,0
1024156566658920450,1
1024156567539609600,-1
1024156568143712258,-1
1024156568194097152,1
1024156569963978752,0
1024156569402007555,-1
1024156569985081344,-1
1024156570966548481,-1
1024156571176235009,-1
1024156571432103936,1
1024156571457212417,1
1024156571775983616,-1
1024156572061196288,-1
1024156572379799552,0
1024156572644126720,1
1024156572853755904,-1
1024156573185146880,-1
1024156572908498945,1
1024156572992380929,1
1024156573369741313,-1
1024156573164285953,-1
1024156573633982464,0
1024156574154207232,0
1024156574783234048,0
1024156574925946880,0
1024156575504592896,0
1024156575282462725,1
1024156574430855169,0
1024156575819153410,0
1024156576205029376,1
1024156577786298369,1
1024156578402824193,0
1024156578310701056,-1
1024156578168139776,-1
1024156578461769728,-1
1024156578159714304,0
1024156578839228417,-1
1024156580118319104,-1
1024156581049462784,-1
1024156581477457921,1
1024156582152744960,-1
1024156581770997760,-1
1024156582462992384,1
1024156582374981632,-1
1024156582479843328,-1
1024156582979006464,-1
1024156583893168129,-1
1024156584346189824,-1
1024156585667395584,-1
1024156586996953088,0
1024156587341099008,-1
1024156587542409216,0
1024156587760312320,0
1024156588108525568,0
1024156590419714048,1
1024156590851665925,1
1024156590914592768,1
1024156592047054850,1
1024156593514934272,1
1024156593817042944,-1
1024156594018377729,1
1024156594307776512,1
1024156594978713601,1
1024156593338765312,-1
1024156595209555968,-1
1024156596983611393,1
1024156596874752000,1
1024156597319131137,1
1024156597537460230,1
1024156598091038721,1
1024156598363668481,-1
1024156598346891264,-1
1024156600792014849,1
1024156601068937217,-1
1024156601358397442,0
1024156602121641984,-1
1024156601979215872,0
1024156602323034113,0
1024156602495102977,1
1024156602469740544,1
1024156602880929792,-1
1024156603954548736,0
1024156604294459392,-1
1024156604885753856,-1
1024156606626455552,0
1024156606521520128,1
1024156606869725184,1
1024156607213649920,0
1024156607222095872,0
1024156606857195520,1
1024156608421486597,0
1024156608136392705,-1
1024156608983531520,-1
1024156609000427520,1
1024156609369362433,0
1024156609533095936,0
1024156609696522240,0
1024156609952378880,0
1024156609994354688,0
1024156610157899776,0
1024156611260997632,-1
1024156610288119808,-1
1024156610900328448,-1
1024156611064066048,1
1024156612016136192,-1
1024156610950782976,-1
1024156612636946432,1
1024156612070596608,0
1024156613328941057,-1
1024156613693693957,1
1024156612473307137,1
1024156614042025984,0
1024156614293708801,0
1024156614788448256,-1
1024156614570332161,-1
1024156615350673408,-1
1024156613513564160,0
1024156615279300608,-1
1024156616122400773,-1
1024156616696975360,1
1024156616982192130,1
1024156617720438785,1
1024156618886406144,0
1024156619142307845,-1
1024156619192463366,-1
1024156619234467840,0
1024156621486743553,1
1024156621352529920,0
1024156621155590144,-1
1024156621893758976,1
1024156621717622785,1
1024156621692395520,0
1024156622346547201,1
1024156622531129345,1
1024156622392905728,1
1024156622321537024,0
1024156622720036865,0
1024156622392840192,0
1024156623416250369,1
1024156623063973888,-1
1024156623755862016,1
1024156623936217088,1
1024156624179666949,1
1024156623881887744,-1
1024156624833925120,-1
1024156625488101376,0
1024156625806884865,-1
1024156626326966272,1
1024156626268213248,1
1024156626683682816,0
1024156628470444032,0
1024156628726308864,-1
1024156629141340161,-1
1024156629007314944,-1
1024156630366216192,0
1024156631020404737,0
1024156630961868800,-1
1024156631179898880,0
1024156631460921345,1
1024156631779696640,1
1024156632098512896,0
1024156632173953024,0
1024156633176395777,0
1024156633092505601,0
1024156634006794242,0
1024156633709125632,-1
1024156634690420738,0
1024156634568896513,1
1024156634661117953,-1
1024156634967420928,0
1024156636275978240,0
1024156637161029632,-1
1024156637555306496,-1
1024156639497265157,1
1024156639861960704,-1
1024156639832813573,-1
1024156639136567296,0
1024156637781614592,0
1024156642416451586,0
1024156642957565952,0
1024156643364417541,0
1024156644182089729,0
1024156644358275073,-1
1024156643976794112,0
1024156644316471296,0
1024156644543025152,0
1024156645549457408,1
1024156646128463872,1
1024156645603991552,0
1024156647738892288,1
1024156647726317568,0
1024156648892518400,-1
1024156648884064258,1
1024156648812826625,-1
1024156650024759296,1
1024156651178348549,0
1024156651169959936,0
1024156651597623297,-1
1024156652495429633,-1
1024156652956573697,-1
1024156652948340736,-1
1024156653787258880,-1
1024156653954973697,1
1024156654395260928,0
1024156654290522112,1
1024156654445756417,1
1024156654693240832,1
1024156654948966401,0
1024156654785454083,0
1024156655154487298,1
1024156655179771904,1
1024156655477563392,0
1024156655783632897,0
1024156656769421312,1
1024156657130135552,-1
1024156657151033344,1
1024156658849603584,1
1024156658799456256,1
1024156658992394240,1
1024156659810279429,1
1024156659747364866,-1
1024156661320228864,1
1024156662645444608,1
1024156665325780993,1
1024156665434787840,-1
1024156665237655552,-1
1024156665489371137,1
1024156666290417664,-1
1024156666307047425,-1
1024156666361729025,-1
1024156667049660417,-1
1024156667028496384,1
1024156667649220608,-1
1024156668836433920,0
1024156670426013696,-1
1024156670497316865,0
1024156670547697664,1
1024156671075991552,-1
1024156670916734981,0
1024156672196005888,-1
1024156673168928768,-1
1024156673403801601,-1
1024156674603376640,-1
1024156674783944704,1
1024156675186610177,0
1024156676193243137,-1
1024156675127894016,1
1024156677107605504,0
1024156677300539393,0
1024156677526835200,1
1024156677615087616,1
1024156679040983040,1
1024156679493939200,1
1024156678751756289,1
1024156679439409152,0
1024156677938008065,1
1024156680903249920,-1
1024156681515687936,0
1024156681775734784,1
1024156681805033473,-1
1024156682061074432,-1
1024156682585337861,-1
1024156683134623744,-1
1024156682853728256,1
1024156683600318464,-1
1024156683919142912,0
1024156684309159936,0
1024156684816662528,-1
1024156685407989760,-1
1024156685558927360,-1
1024156685060001792,-1
1024156685475213312,1
1024156686653636609,-1
1024156686347583488,0
1024156686821609472,0
1024156686993350656,-1
1024156686834192384,1
1024156686125133827,-1
1024156688465584129,0
1024156688700596224,0
1024156689334001664,-1
1024156691489640448,1
1024156691145867264,0
1024156691120775168,1
1024156691716222978,1
1024156691452096513,1
1024156692353900544,-1
1024156692764868609,-1
1024156692618067969,1
1024156692911738880,-1
1024156693582766081,1
1024156695398895616,1
1024156695503806464,-1
1024156695562530816,-1
1024156695814135808,-1
1024156696166379520,1
1024156695751086080,0
1024156696229363712,1
1024156696594329600,-1
1024156697420595200,0
1024156698053894145,1
1024156698875899905,1
1024156698720849920,-1
1024156698678906880,1
1024156701090402304,1
1024156701438537728,-1
1024156701648461825,0
1024156701728092160,-1
1024156702059495424,-1
1024156702000734208,0
1024156702696865792,-1
1024156703065927680,-1
1024156703145701376,1
1024156703288254464,1
1024156703623770112,-1
1024156703565197312,1
1024156703594618880,0
1024156704173420545,0
1024156703992963072,1
1024156705402187777,1
1024156704303472640,1
1024156705788256261,1
1024156705976795136,1
1024156706257813504,0
1024156707327488000,-1
1024156706861981697,-1
1024156708774400000,-1
1024156708636110848,1
1024156710007582720,0
1024156709672116224,1
1024156710204788738,0
1024156710586306566,-1
1024156709952995330,0
1024156710502522880,1
1024156711106404354,0
1024156710875930631,-1
1024156711727321088,0
1024156712087867393,1
1024156710213050369,0
1024156712515731457,-1
1024156713195393025,1
1024156713526730753,-1
1024156714722050048,-1
1024156715049213952,0
1024156716097781761,1
1024156716613562368,0
1024156717502947330,-1
1024156717595217920,-1
1024156718366830594,-1
1024156718077489152,0
1024156719084126208,0
1024156719100977152,0
1024156720036290560,0
1024156720304672773,1
1024156720455667713,-1
1024156720329711617,0
1024156721290391553,1
1024156721336475649,-1
1024156721927872512,-1
1024156722393309185,0
1024156724423520256,0
1024156724792573952,0
1024156725971013632,-1
1024156726222839808,-1
1024156707969294337,-1
1024156726818426885,-1
1024156727485157376,0
1024156712977293312,1
1024156728563122176,-1
1024156728693280768,-1
1024156729544720389,0
1024156729565741057,0
1024156729813225472,1
1024156730140184576,1
1024156730572255232,1
1024156731436421121,1
1024156731612516352,-1
1024156732757630976,1
1024156733193695232,-1
1024156733801779200,-1
1024156733969760256,-1
1024156734112391168,1
1024156734577885184,0
1024156734594605056,-1
1024156734519226368,-1
1024156735123193858,1
1024156735726964737,-1
1024156710934593536,1
1024156736117190656,1
1024156736758808576,1
1024156736461185025,-1
1024156738449076226,1
1024156739040628737,-1
1024156739208396800,0
1024156740277989377,1
1024156740634464256,-1
1024156741288828930,0
1024156741972373504,-1
1024156742056333312,0
1024156742341591041,-1
1024156742622433281,-1
1024156743369015302,1
1024156743754964993,1
1024156743817805824,-1
1024156744061083648,-1
1024156743813791744,-1
1024156744279306240,-1
1024156744451338240,1
1024156744593932288,-1
1024156744858132480,1
1024156742756773888,-1
1024156745768288256,-1
1024156746439221248,0
1024156746632245248,0
1024156747387158533,-1
1024156747613626368,-1
1024156747714494464,-1
1024156748087738368,-1
1024156748398178306,0
1024156749572366338,0
1024156750163976192,-1
1024156750424027136,1
1024156750772088833,1
1024156750780411905,-1
1024156750688206849,-1
1024156751027875840,0
1024156750684073984,0
1024156751623380992,0
1024156751728324610,-1
1024156751778787329,-1
1024156753410318336,-1
1024156753519431680,0
1024156754425327616,-1
1024156755016597504,-1
1024156755792674816,0
1024156756103127040,-1
1024156756518162432,-1
1024156756514144261,-1
1024156757101342722,1
1024156757197643776,-1
1024156757478842369,0
1024156757294075905,1
1024156758045016064,1
1024156759185866753,1
1024156759311757312,0
1024156759785713664,-1
1024156760594993152,0
1024156760611860484,0
1024156760494338048,-1
1024156760611934208,1
1024156760544821248,-1
1024156761119371265,0
1024156761316642816,-1
1024156761320841216,0
1024156761891065858,-1
1024156761870282758,0
1024156762016862208,-1
1024156761836724229,-1
1024156762457305089,-1
1024156762683920384,-1
1024156763019300865,1
1024156763073826816,1
1024156763187081216,1
1024156763644260352,1
1024156763690557440,-1
1024156763527041024,1
1024156763833217024,0
1024156764525289472,0
1024156764864954370,-1
1024156764063723521,1
1024156765481590784,-1
1024156766479765509,-1
1024156766324617217,0
1024156766685282304,1
1024156768249815040,0
1024156767968784385,0
1024156768899936256,-1
1024156769021505536,1
1024156769067704320,0
1024156770640392192,1
1024156770661355520,1
1024156770535723008,0
1024156770829303808,1
1024156771181416448,1
1024156771164856320,0
1024156771592679424,1
1024156772028698624,1
1024156772410437632,-1
1024156772490260482,-1
1024156772616036352,0
1024156776353034240,-1
1024156776307089408,-1
1024156776625627136,1
1024156777137360896,1
1024156776898355200,-1
1024156777762324481,1
1024156778173353984,-1
1024156778324533248,-1
1024156778462773248,-1
1024156778722783232,-1
1024156778827866113,-1
1024156779205120000,0
1024156779528249344,0
1024156780052602882,1
1024156780144734209,-1
1024156780102934534,0
1024156781751095296,1
1024156782401388551,0
1024156782791417856,1
1024156782892068864,1
1024156783949107200,-1
1024156783777144832,-1
1024156784146018304,1
1024156785064722432,0
1024156785207336961,-1
1024156785618440192,1
1024156785903587328,1
1024156785995907072,0
1024156786524413952,0
1024156787015016449,-1
1024156787174506497,-1
1024156787748958208,1
1024156786830397440,0
1024156788067913730,0
1024156788428615686,1
1024156788638142469,1
1024156788688646144,1
1024156789888221184,-1
1024156789598814209,0
1024156790152261632,-1
1024156790274105344,-1
1024156790932393985,1
1024156791452528641,0
1024156791280730112,-1
1024156792123584512,0
1024156791951814656,0
1024156792543236097,0
1024156793868611584,1
1024156794468196352,0
1024156794464165888,-1
1024156795001102338,0
1024156794787176450,-1
1024156795353358341,0
1024156795533647873,1
1024156795630043136,1
1024156796141948929,0
1024156796225765381,0
1024156796368429057,-1
1024156797173735424,-1
1024156798482370560,-1
1024156799027404800,-1
1024156799086223360,-1
1024156799157587970,1
1024156799346171904,-1
1024156800113758208,1
1024156800226979841,0
1024156799673364480,1
1024156800218746880,0
1024156800843567104,1
1024156800726253569,1
1024156800709525509,0
1024156801426747392,0
1024156801833431040,-1
1024156802718617600,-1
1024156803586650112,0
1024156803842506753,0
1024156803947474944,1
1024156804035616768,0
1024156804887072768,0
1024156805545439232,-1
1024156806107475968,-1
1024156805721714689,0
1024156806870904832,-1
1024156806749278208,1
1024156807147614208,-1
1024156806954864641,-1
1024156806405210113,1
1024156808338792448,1
1024156809295093760,0
1024156809114804225,1
1024156809471377408,1
1024156810155118592,-1
1024156811518271488,-1
1024156811736346625,0
1024156812147183616,-1
1024156811941892096,-1
1024156809278447616,-1
1024156814420533250,-1
1024156814798213120,0
1024156816689647616,-1
1024156816543043584,1
1024156816769540096,1
1024156817503309824,1
1024156817079726080,1
1024156817276854273,1
1024156817608257537,1
1024156817172164608,-1
1024156818036088832,1
1024156817318993920,1
1024156818015182848,0
1024156818136813569,-1
1024156817931333632,1
1024156819025842176,-1
1024156819336388608,-1
1024156820150005760,1
1024156820737351686,-1
1024156821550854149,0
1024156822045745152,0
1024156822188449792,1
1024156821882318856,1
1024156821861396480,1
1024156822008197120,-1
1024156822813302784,0
1024156822737833987,1
1024156823195025409,-1
1024156823518101505,1
1024156823702712321,1
1024156823769600000,0
1024156823354580992,0
1024156824302436352,1
1024156825036316672,1
1024156826609352704,0
1024156827125145600,0
1024156826932137984,-1
1024156826689052673,-1
1024156827762577408,-1
1024156827196567552,-1
1024156827884253187,1
1024156827792146433,0
1024156827934748672,-1
1024156828035252224,0
1024156828207378432,0
1024156828140294146,0
1024156828957995009,0
1024156829201252358,-1
1024156828891078657,0
1024156829063032832,1
1024156828991713281,-1
1024156829255913473,-1
1024156829394329600,-1
1024156830036119553,-1
1024156830283558912,-1
1024156830744944645,-1
1024156831298420736,-1
1024156831730479104,0
1024156831835463680,-1
1024156834331013124,0
1024156835287191552,1
1024156835790630912,1
1024156835882909696,-1
1024156836151390208,1
1024156836281430018,1
1024156836956696576,-1
1024156837128499200,0
1024156837086683136,-1
1024156837078159360,-1
1024156837896175617,0
1024156838940614656,0
1024156839100010496,0
1024156839682830336,0
1024156840073093125,1
1024156840282664960,-1
1024156841054367750,1
1024156842216378368,0
1024156842644197377,0
1024156842694508544,0
1024156844271398912,-1
1024156844481306625,1
1024156845051600896,-1
1024156845928312832,0
1024156847031443456,-1
1024156847446548480,-1
1024156847484358657,-1
1024156847836557312,-1
1024156847723307008,0
1024156847652130816,0
1024156847727697920,1
1024156848197267456,1
1024156848595726336,0
1024156848759427072,-1
1024156849052893184,-1
1024156849426325504,0
1024156846863441920,-1
1024156849589825536,-1
1024156849824653315,1
1024156849963233280,-1
1024156849766060032,-1
1024156849891946496,0
1024156850407665664,0
1024156851104108545,1
1024156850751787008,-1
1024156852119068672,1
1024156852546924545,0
1024156852953567232,-1
1024156854077669376,0
1024156853872324608,-1
1024156853901643777,-1
1024156854824431623,0
1024156854878916608,-1
1024156855306792960,0
1024156853012516869,0
1024156856044929024,-1
1024156856497922050,1
1024156858230030337,0
1024156857747890176,-1
1024156858867564544,1
1024156858930450438,-1
1024156859849093120,0
1024156859735756800,-1
1024156861837271040,-1
1024156861971484673,1
1024156862881525762,1
1024156863011610624,1
1024156863091236865,0
1024156863179513856,0
1024156863284297729,0
1024156863372447744,-1
1024156863993065472,-1
1024156864215494656,1
1024156864056098818,1
1024156865540714496,0
1024156866111258631,0
1024156867168100352,0
1024156867432538112,-1
1024156868170510337,0
1024156868481036288,0
1024156868577513472,0
1024156868837560320,0
1024156870238326784,-1
1024156869923950593,-1
1024156870330613761,1
1024156870746009600,0
1024156870666330112,0
1024156871517659136,-1
1024156871790350337,-1
1024156872104980487,0
1024156872448897024,1
1024156874294218752,0
1024156875015634944,0
1024156875171028993,-1
1024156875359707136,0
1024156875711963136,-1
1024156876550766592,-1
1024156877330964480,0
1024156877230419968,0
1024156877444141056,-1
1024156877477883904,1
1024156878270418945,1
1024156878350168064,0
1024156878492901377,0
1024156879260278784,1
1024156879184949248,1
1024156880388714496,-1
1024156880548048896,-1
1024156881042984960,1
1024156882062270464,-1
1024156882481688576,-1
1024156884247425024,1
1024156884251627520,1
1024156883983196160,-1
1024156885627199489,1
1024156885610418182,1
1024156885996294144,0
1024156886227140608,0
1024156886340386817,0
1024156886373986304,-1
1024156889012154369,-1
1024156889192509440,0
1024156889188192256,-1
1024156889595162629,-1
1024156890027180032,1
1024156890710794240,0
1024156890530570241,1
1024156891214225408,1
1024156891537174528,-1
1024156892170465280,0
1024156892677828609,1
1024156891914498048,1
1024156892577386496,1
1024156893642678273,0
1024156895999868929,0
1024156896339656704,0
1024156897115602944,0
1024156897346297858,0
1024156897308553216,0
1024156897895702529,0
1024156898046763011,0
1024156898281631744,-1
1024156899166576640,-1
1024156900856745984,-1
1024156900605091841,0
1024156900844335105,0
1024156898646544384,0
1024156901158805505,0
1024156902622519296,-1
1024156903507677184,1
1024156903520329728,-1
1024156904363307008,1
1024156905072222208,1
1024156905516675072,-1
1024156906036781056,-1
1024156906653270016,-1
1024156906657665025,-1
1024156906670223360,1
1024156906934415360,1
1024156907349598208,0
1024156907811037184,-1
1024156908972720129,-1
1024156908746432512,1
1024156909597810688,0
1024156910126288896,0
1024156909627043840,0
1024156910331801600,0
1024156910289920001,0
1024156911229231105,-1
1024156911405387776,-1
1024156911011340289,-1
1024156911648698368,1
1024156911502061568,1
1024156911606870016,-1
1024156911443357696,-1
1024156912554668037,-1
1024156912810516480,0
1024156913272012801,0
1024156913058177024,1
1024156913947140096,1
1024156913821515777,1
1024156914077188096,1
1024156913699901440,1
1024156914375176198,1
1024156914341556224,1
1024156914459000832,-1
1024156915431952385,1
1024156915604045824,0
1024156916375642113,1
1024156917428441088,-1
1024156917575376896,1
1024156918229688320,-1
1024156918628020224,1
1024156918506446848,-1
1024156919412535302,-1
1024156919274057734,-1
1024156920817573888,-1
1024156921463357442,1
1024156921765523456,-1
1024156921853407233,0
1024156922839064576,0
1024156923346599936,0
1024156923346604032,0
1024156924131008512,-1
1024156924072419328,1
1024156924747702274,0
1024156925351677953,0
1024156925095817217,-1
1024156927759081472,-1
1024156928019243014,-1
1024156928279236608,1
1024156929055027201,-1
1024156928757444608,0
1024156929000538112,0
1024156929176662017,-1
1024156928656764928,1
1024156929042591744,-1
1024156928904232960,-1
1024156929164292098,-1
1024156929256505344,1
1024156929734705152,1
1024156929994579968,-1
1024156930384777216,1
1024156930955198464,-1
1024156931189923840,0
1024156930842009600,0
1024156930850336769,0
1024156931022364673,0
1024156931613761536,0
1024156932096110592,-1
1024156932683120640,0
1024156932951568384,1
1024156933559803904,1
1024156933937233920,1
1024156933903663104,1
1024156935338291200,1
1024156935497633792,0
1024156936231481345,0
1024156936260837376,1
1024156936302804994,1
1024156936705646592,-1
1024156937540251648,-1
1024156937880064001,0
1024156939280896000,0
1024156939821842432,1
1024156939750653959,-1
1024156939905900544,0
1024156940627140608,1
1024156940547575809,-1
1024156940404973569,-1
1024156941088694272,1
1024156943152115712,-1
1024156943550537728,0
1024156943424913408,0
1024156944096002048,-1
1024156944469114880,-1
1024156944448323584,1
1024156944804732928,1
1024156944989343745,0
1024156945392037888,0
1024156945069076480,-1
1024156945647841280,0
1024156945756770305,0
1024156945899565056,0
1024156946453024769,0
1024156947044397056,1
1024156945895383040,0
1024156947027648512,-1
1024156945719144448,-1
1024156947132678144,-1
1024156947447259136,1
1024156947367510016,0
1024156948839587840,-1
1024156948697165824,0
1024156949464719360,-1
1024156950383083520,0
1024156951117103104,-1
1024156951830134785,1
1024156951754821632,-1
1024156951742238720,-1
1024156952220250117,1
1024156952522186753,-1
1024156952279089152,1
1024156953180823552,0
1024156954879356928,0
1024156956179800064,1
1024156957303877632,-1
1024156958109007872,1
1024156958251601920,-1
1024156958230630400,-1
1024156959975649282,0
1024156960382492674,0
1024156961221169152,-1
1024156960873213957,1
1024156961862909952,-1
1024156962072625152,-1
1024156963201007617,1
1024156961586040833,0
1024156962529796096,0
1024156962659950592,0
1024156963192664065,-1
1024156963695980544,0
1024156961917607936,-1
1024156963628826624,0
1024156964195102720,1
1024156964752957441,0
1024156964505493504,0
1024156964731936768,1
1024156965155438592,0
1024156965675528193,-1
1024156966741061632,-1
1024156966854131712,-1
1024156966912962560,0
1024156967470866432,0
1024156968083046401,-1
1024156968724901888,-1
1024156969391849472,0
1024156969832251392,0
1024156970205540352,0
1024156970369081345,-1
1024156970314432514,1
1024156971547557888,1
1024156972231401480,-1
1024156972369633280,-1
1024156972780855296,1
1024156973242011648,-1
1024156973799886848,0
1024156973825175552,-1
1024156974059905024,-1
1024156974244614149,-1
1024156974835884033,-1
1024156975142076416,1
1024156975221952512,-1
1024156975469232128,-1
1024156975364489216,0
1024156975796547584,-1
1024156975951622144,1
1024156976098361345,-1
1024156976383582209,-1
1024156976337612800,0
1024156977281155072,1
1024156966724227072,1
1024156966913028098,-1
1024156977801224192,-1
1024156978770259968,0
1024156979084898304,1
1024156979588210688,0
1024156979911172096,-1
1024156980368171009,-1
1024156980737273856,-1
1024156981009965057,-1
1024156980531945472,-1
1024156981563613187,-1
1024156976165658624,-1
1024156982809309184,-1
1024156982855364609,-1
1024156972290060289,1
1024156983501443072,-1
1024156984256471040,0
1024156984424189953,0
1024156984835067904,0
1024156980313776128,1
1024156985716101120,1
1024156985959350272,0
1024156985867026432,-1
1024156985896443904,-1
1024156986898698240,1
1024156986684989441,1
1024156987301478401,1
1024156988098338816,0
1024156988006182912,0
1024156980313776128,1
1024156988651892736,1
1024156988639535109,-1
1024156988857626624,1
1024156989436260352,1
1024156989402894337,0
1024156989595705344,-1
1024156989562216448,1
1024156989360726016,-1
1024156990157807618,1
1024156990275248128,1
1024156991474651136,0
1024156991394996224,0
1024156992418406401,-1
1024156992150142976,-1
1024156992984817664,-1
1024156993315983361,0
1024156993810907136,1
1024156993899126784,-1
1024156994096259072,0
1024156994565894144,1
1024156994477993985,-1
1024156994809331712,1
1024156995484561409,-1
1024156996113641472,0
1024156996122157056,-1
1024156996977577984,0
1024156997569064960,-1
1024156998240067584,0
1024156998395461632,0
1024156998462406657,1
1024156999464800256,0
1024157001381801984,0
1024157001918558208,0
1024157001629294592,-1
1024157001943801856,1
1024157002111639552,-1
1024157003264843776,-1
1024157003621511168,0
1024157003717853185,0
1024157003969716224,1
1024157004854509570,1
1024157004712038400,0
1024157005676568577,0
1024157008541310976,0
1024157008721719296,0
1024157008914567169,0
1024157009346789376,0
1024157009778683904,-1
1024157010948894720,-1
1024157010680532993,1
1024157011573858304,-1
1024157011771056128,-1
1024157011964047361,-1
1024157013188796417,-1
1024157013876662273,0
1024157014228905984,-1
1024157014891552768,1
1024157014614843392,-1
1024157014769975296,1
1024157015122370560,-1
1024157014019256325,0
1024157015139147781,0
1024157015239606272,1
1024157015306854405,0
1024157016292577280,0
1024157016112197632,-1
1024157016581984256,0
1024157017190150144,-1
1024157018196602881,1
1024157017714376704,1
1024157018355945472,-1
1024157018159022081,-1
1024157018045775872,1
1024157018402316288,1
1024157019094372353,-1
1024157019220180992,1
1024157019463331841,1
1024157019735879680,1
1024157020188889089,-1
1024157020369420288,0
1024157020516016128,0
1024157021971537920,-1
1024157022705606656,-1
1024157022714036225,-1
1024157022831427584,-1
1024157023263313921,-1
1024157023208984576,0
1024157023972286465,-1
1024157024064548864,0
1024157025775902720,0
1024157026429980672,1
1024157026333667328,1
1024157026287534080,1
1024157026723622912,0
1024157028145455105,-1
1024157028254507008,0
1024157029860958209,1
1024157029747904517,1
1024157030708391936,-1
1024157030733545472,-1
1024157031060500481,0
1024157032306233344,0
1024157034202185728,1
1024157034424332288,1
1024157034319687681,0
1024157033702940677,0
1024157034520997888,1
1024157035066085376,1
1024157036056072192,1
1024157036341149696,1
1024157036425007106,1
1024157036756447232,-1
1024157036953649152,1
1024157036941070336,0
1024157037343723522,0
1024157037452845057,0
1024157037784064001,1
1024157038245376001,-1
1024157038442631168,0
1024157038765436930,0
1024157039143120896,1
1024157039566577665,0
1024157040212619265,-1
1024157039474425856,1
1024157041047138304,0
1024157042401923074,-1
1024157041902813184,0
1024157042812964864,0
1024157042897051648,0
1024157043056230400,-1
1024157043412881414,-1
1024157044113383424,1
1024157044226641920,-1
1024157044536832001,-1
1024157044503465984,0
1024157043127672832,1
1024157045698658306,1
1024157046453817345,1
1024157045761736704,1
1024157047321808896,-1
1024157047409979392,0
1024157047648968704,1
1024157048722714624,-1
1024157048823586817,-1
1024157049855270913,1
1024157049880502272,1
1024157050392272897,-1
1024157050660511744,1
1024157051717599232,0
1024157051948171265,1
1024157052497584131,-1
1024157052137086976,0
1024157052556341248,-1
1024157053198061568,-1
1024157053286264832,1
1024157054271803392,0
1024157054460743680,-1
1024157054511001601,-1
1024157055102271488,1
1024157055240687617,-1
1024157055186292737,-1
1024157056411025408,0
1024157056964743168,0
1024157057816166400,1
1024157057715335168,0
1024157058441129984,0
1024157059883917313,-1
1024157060311597056,-1
1024157060483690496,1
1024157060580171776,0
1024157061544861696,-1
1024157062866104320,-1
1024157063067459584,-1
1024157063465848832,1
1024157063134339072,-1
1024157064543666176,1
1024157064854040576,1
1024157064438972416,-1
1024157065483378689,-1
1024157065827311617,0
1024157066083151873,0
1024157066389344257,0
1024157066481610752,0
1024157067404341253,0
1024157067668385792,0
1024157067064619008,-1
1024157067693760513,1
1024157067223941120,-1
1024157068188704769,-1
1024157068784230401,0
1024157069790740482,1
1024157069799317504,-1
1024157070562537477,1
1024157070239694849,1
1024157071216791555,-1
1024157071099523073,0
1024157072810684416,1
1024157072601100288,1
1024157072953303045,0
1024157072697507845,-1
1024157072940707842,-1
1024157073410482177,0
1024157073251164161,1
1024157073926447104,0
1024157074870034432,-1
1024157075075682305,-1
1024157075662823426,-1
1024157074672893953,-1
1024157075184799744,1
1024157076061388800,1
1024157076551946240,-1
1024157076535353345,-1
1024157077101408257,0
1024157076795183104,0
1024157077214777345,0
1024157077558648832,-1
1024157077424562176,0
1024157077445304320,0
1024157077495640064,-1
1024157077885870081,1
1024157078083055621,0
1024157078443548672,0
1024157079928557568,-1
1024157080918392832,-1
1024157081081790465,-1
1024157081442627585,-1
1024157082365308928,-1
1024157082445066241,-1
1024157082692464640,-1
1024157082738614272,1
1024157082386419712,-1
1024157083246022657,-1
1024157082935853057,-1
1024157083019620353,-1
1024157083225255936,-1
1024157083535519744,0
1024157083673931776,1
1024157083833434113,-1
1024157084017819648,-1
1024157084282236928,0
1024157084621856768,0
1024157085343391744,0
1024157085922148352,-1
1024157086182043648,0
1024157086173863936,0
1024157086765080576,0
1024157086345773059,1
1024157087058649089,0
1024157087386009600,1
1024157087574708224,-1
1024157088275202049,0
1024157088715616256,1
1024157090997129216,1
1024157090963771392,-1
1024157091135541248,-1
1024157091072757765,1
1024157092855177216,0
1024157093798981632,0
1024157094197383169,0
1024157093991993344,0
1024157095438872576,0
1024157095828975616,0
1024157096034496512,0
1024157096047194112,0
1024157096512643072,0
1024157095934001153,-1
1024157097552957440,1
1024157097775247361,-1
1024157099473948674,0
